Probe ID,TargetID,ENTREZ_GENE_ID,log2(Fold change) D1 500vNT,Symmetrical raw fold changeD1 500vNT,FDRAdj p-val D1 500vNT,D1 500vNT DEG,log2(Fold change) D4 500vNT,Symmetrical raw fold change D4 500vNT,FDRAdj p-val D4 500vNT,D4 500vNTDEG,log2(Fold change) D7 500vNT,Symmetrical raw fold change D7 500vNT,FDRAdj p-val D7 500vNT,D7 500vNT DEG,log2(Fold change) D14 500vNT,Symmetrical raw fold change D14 500vNT,FDR Adj p-val D14 500vNT,D14 500vNT DEG,log2(Fold change)  D1 50vNT,Symmetrical raw fold change  D1 50vNT,FDR Adj p-val D1 50vNT,D1 50vNT DEG,log2(Fold change) D4 50vNT,Symmetrical raw fold change D4 50vNT,FDRAd p-val D4 50vNT,D4 50vNT DEG,log2(Fold change) D7 50vNT,Symmetrical raw fold change  D7 50vNT,FDRAdj p-val D7 50vNT,D7 50vNT DEG,log2(Fold change) D14 50vNT,Symmetrical raw fold change D14 50vNT,FDRAdj p-val D14 50vNT,D14 50vNT DEG,D14 50vNT DEG,D7 50vNT DEG,D4 50vNT DEG,D1 50vNT DEG,D14 500vNT DEG,D7 500vNT DEG,D4 500vNTDEG,D1 500vNT DEG,DEG DOWN ANY,DEG UP ANY
450561,LOC100133772,100133772,-1.083345,-2.118944,1.34846E-06,DOWN,-1.90341,-3.740964,8.12305E-12,DOWN,-0.503824,-1.417967,0.02997522,DOWN,-1.81449,-3.517353,1.64449E-09,DOWN,-0.7706938,-1.70609,0.1472003,FALSE,-0.07789315,-1.055476,0.8801079,FALSE,-1.065602,-2.093044,1.27078E-06,DOWN,-1.467894,-2.766178,1.08956E-07,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
460131,PPP2R2C,5522,-0.05214769,-1.036807,0.756087,FALSE,-1.109625,-2.157896,2.57721E-10,DOWN,-0.9553325,-1.939026,1.23011E-05,DOWN,-1.002502,-2.003471,1.42772E-08,DOWN,-0.2394726,-1.180561,0.5979183,FALSE,-0.8008157,-1.742086,2.10509E-05,DOWN,-1.361576,-2.569657,6.42882E-11,DOWN,-0.7090298,-1.634704,0.000531737,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,FALSE,6,0
460546,LOC100128918,100128918,-0.8347417,-1.783538,2.07301E-05,DOWN,-1.33472,-2.522266,2.45184E-11,DOWN,-1.58733,-3.004927,1.65957E-08,DOWN,-1.571391,-2.971911,1.02546E-11,DOWN,-0.3764164,-1.298113,0.2948808,FALSE,-0.3409637,-1.266602,0.1394394,FALSE,-2.01104,-4.030727,2.91298E-11,DOWN,-1.116655,-2.168437,1.9597E-07,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
510373,RHBDD2,57414,-1.179802,-2.265457,9.12843E-07,DOWN,-1.1963,-2.291512,1.28117E-08,DOWN,-0.5675338,-1.481988,0.006943272,DOWN,-1.519762,-2.867437,1.5842E-09,DOWN,-0.3505884,-1.275081,0.523329,FALSE,-0.4858977,-1.400457,0.02417917,FALSE,-0.697332,-1.621503,6.37257E-05,DOWN,-0.9306256,-1.906102,7.59986E-05,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
510397,LOC390354,390354,-0.4630782,-1.37848,0.02821979,FALSE,-0.3288793,-1.256037,0.07385829,FALSE,-1.360332,-2.567442,3.2618E-06,DOWN,-1.342482,-2.535872,0.000734427,DOWN,0.133078,1.096631,0.8874364,FALSE,-0.9195845,-1.89157,0.004966277,DOWN,-0.9240429,-1.897425,4.21665E-06,DOWN,-1.138266,-2.201163,6.55935E-06,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,FALSE,FALSE,5,0
520092,NOTCH2NL,388677,-0.02835062,-1.019845,0.8559168,FALSE,-0.4006397,-1.320093,0.000237808,FALSE,-0.6493442,-1.568455,4.99354E-06,DOWN,-0.2664294,-1.202827,0.03209619,FALSE,0.04006478,1.02816,0.9402039,FALSE,-0.5125017,-1.426522,0.000305178,DOWN,-0.5893432,-1.504562,2.90516E-06,DOWN,-0.6347619,-1.552681,3.17183E-05,DOWN,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,FALSE,4,0
520195,TMEM79,84283,-2.138848,-4.404102,2.61021E-10,DOWN,-1.976625,-3.935714,2.30158E-11,DOWN,-0.6541386,-1.573676,0.007181675,DOWN,-3.284204,-9.741909,0,DOWN,-0.4097293,-1.328436,0.3841599,FALSE,-0.2227695,-1.166972,0.4468384,FALSE,-1.881951,-3.685733,9.08649E-11,DOWN,-0.7717397,-1.707327,0.00090371,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
520474,ODZ4,26011,-0.1471773,-1.107401,0.1740945,FALSE,-0.595615,-1.511117,1.40515E-07,DOWN,-0.5073848,-1.421471,0.000566363,DOWN,-0.4863253,-1.400872,0.000205101,FALSE,0.02299727,1.016068,0.9699705,FALSE,-0.1425583,-1.103861,0.3282319,FALSE,-0.7708136,-1.706232,1.92344E-09,DOWN,-0.5342393,-1.448178,0.000333073,DOWN,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,DOWN,FALSE,4,0
520672,LOC391833,391833,-0.4080846,-1.326923,0.04295218,FALSE,0.174098,1.128259,0.1957055,FALSE,-0.7194254,-1.646526,0.003338972,DOWN,-0.1219316,-1.088191,0.4976894,FALSE,0.4192753,1.337256,0.4994855,FALSE,-0.5783846,-1.493176,0.03267783,DOWN,-0.2546005,-1.193005,0.1322935,FALSE,-0.6094587,-1.525687,0.0093041,DOWN,DOWN,FALSE,DOWN,FALSE,FALSE,DOWN,FALSE,FALSE,3,0
520750,PRDX5,25824,-1.119294,-2.172407,1.58231E-06,DOWN,-1.311217,-2.481508,2.39938E-09,DOWN,-1.158704,-2.232568,3.39039E-05,DOWN,-1.618432,-3.070411,9.09303E-09,DOWN,-0.01715875,-1.011965,0.9872593,FALSE,-0.6923482,-1.615911,0.007945861,DOWN,-1.514709,-2.857413,4.7011E-09,DOWN,-1.140855,-2.205116,7.34505E-06,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
540451,LOC127295,127295,0.4671366,1.382363,0.009930397,FALSE,-0.146213,-1.106661,0.3321051,FALSE,-1.192075,-2.284811,2.53952E-05,DOWN,-0.3651388,-1.288006,0.1220475,FALSE,0.1144743,1.08258,0.8815695,FALSE,-0.5306306,-1.444561,0.04927794,DOWN,-0.6751951,-1.596813,0.000286882,DOWN,-0.6563997,-1.576144,0.003183099,DOWN,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,FALSE,4,0
540546,KRT4,3851,-1.789298,-3.456467,2.66826E-05,DOWN,-3.322145,-10.00151,0,DOWN,-3.969802,-15.66858,1.70385E-12,DOWN,-4.693553,-25.87619,0,DOWN,-0.5783437,-1.493134,0.6152623,FALSE,-0.9254729,-1.899307,0.000519626,DOWN,-4.742026,-26.76037,0,DOWN,-2.663062,-6.333758,2.18841E-10,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
580376,DSG3,1830,-0.2833371,-1.217007,0.1317819,FALSE,-0.9473108,-1.928275,2.80449E-06,DOWN,-1.906263,-3.748368,3.43566E-08,DOWN,-2.436705,-5.414037,3.11895E-13,DOWN,-0.03211795,-1.022512,0.9741956,FALSE,-1.111816,-2.161175,0.000112661,DOWN,-1.715188,-3.283395,1.41303E-09,DOWN,-1.040214,-2.056532,4.10404E-05,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,FALSE,6,0
580739,FBLN1,2192,-0.6835202,-1.606054,0.01002907,DOWN,-1.562965,-2.954605,6.4756E-11,DOWN,-0.5785103,-1.493307,0.005644428,DOWN,-1.929085,-3.808135,1.30451E-12,DOWN,0.3041628,1.234702,0.7398807,FALSE,-0.5157688,-1.429756,0.01711493,DOWN,-1.12349,-2.178734,6.4245E-09,DOWN,-0.9791027,-1.971239,4.61098E-05,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
610356,ZDHHC9,51114,-0.4571622,-1.372839,0.003567128,FALSE,-0.7417125,-1.67216,1.25379E-05,DOWN,-0.637463,-1.555591,0.004881178,DOWN,-0.8010786,-1.742403,5.73129E-05,DOWN,-0.1911157,-1.141646,0.7578887,FALSE,0.06437421,1.045631,0.8333057,FALSE,-0.8937382,-1.857984,1.39315E-06,DOWN,-0.5471839,-1.461231,0.01629332,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,FALSE,5,0
610437,CD24,100133941,0.3472604,1.272143,0.02264182,FALSE,-1.291156,-2.447241,1.575E-08,DOWN,-1.082323,-2.117442,0.000147609,DOWN,-2.732004,-6.643779,5.02147E-13,DOWN,0.03362536,1.023581,0.9747746,FALSE,-0.3225322,-1.250524,0.2251875,FALSE,-1.48125,-2.791905,9.94471E-09,DOWN,-0.8612786,-1.816648,0.001414738,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,FALSE,5,0
610451,HIST2H2AA3,8337,1.246772,2.373099,1.75691E-08,UP,-1.438827,-2.711004,4.02833E-11,DOWN,-1.084872,-2.121187,7.96574E-09,DOWN,-1.788821,-3.455324,8.70216E-14,DOWN,0.2471199,1.186835,0.5867469,FALSE,-0.940066,-1.918616,2.13931E-05,DOWN,-0.915525,-1.886255,1.82844E-08,DOWN,-1.601136,-3.033821,1.42698E-10,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,UP,6,1
610519,TPM1,7168,2.173667,4.511688,1.73642E-10,UP,-0.7878801,-1.726536,0.00012583,DOWN,-1.114837,-2.165706,8.82956E-06,DOWN,-0.7448967,-1.675854,0.000349452,DOWN,0.3663456,1.289083,0.3944367,FALSE,-0.7420838,-1.67259,0.005814584,DOWN,-0.7602389,-1.693771,4.59444E-05,DOWN,-1.099931,-2.143445,1.34398E-05,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,UP,6,1
630128,LOC286444,286444,1.162081,2.2378,1.51239E-05,UP,-1.820795,-3.532759,7.198E-05,DOWN,-3.700967,-13.00475,1.8655E-11,DOWN,-2.476064,-5.563776,0.000200389,DOWN,0.8239117,1.770199,0.07820006,FALSE,-1.772799,-3.417162,0.000102289,DOWN,-3.02155,-8.120395,2.24637E-09,DOWN,-2.387583,-5.232799,8.59789E-07,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,UP,6,1
630243,PRR15L,79170,0.07819524,1.055697,0.2965167,FALSE,-0.8519869,-1.804985,1.07698E-10,DOWN,-1.04735,-2.06673,1.59072E-10,DOWN,-0.8687513,-1.826082,2.6763E-10,DOWN,0.0210072,1.014668,0.9457589,FALSE,-0.6910467,-1.614454,1.02143E-06,DOWN,-1.018496,-2.025806,4.44614E-11,DOWN,-0.861559,-1.817001,6.79221E-09,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,FALSE,6,0
630315,DHRS9,10170,0.07936708,1.056554,0.4714396,FALSE,-2.085844,-4.245232,7.13577E-14,DOWN,-3.071811,-8.408281,0,DOWN,-2.322493,-5.001958,0,DOWN,0.09444915,1.067658,0.8383558,FALSE,-0.9823279,-1.975651,0.000206654,DOWN,-3.323812,-10.01307,0,DOWN,-1.914298,-3.769303,1.65907E-11,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,FALSE,6,0
650044,LOC100132717,100132717,0.8931121,1.857178,1.99682E-06,UP,-0.1848059,-1.136664,0.1326935,FALSE,-1.009143,-2.012715,1.15227E-06,DOWN,-0.6182465,-1.535008,0.004828474,DOWN,0.481201,1.395905,0.09564497,FALSE,-0.5577714,-1.471994,0.005956024,DOWN,-0.6568303,-1.576615,8.04742E-06,DOWN,-0.5583461,-1.47258,0.005109989,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,FALSE,UP,5,1
650241,IER5,51278,-0.1438884,-1.104879,0.4759061,FALSE,-0.4405993,-1.357168,0.003235102,FALSE,-0.8464293,-1.798045,0.000265602,DOWN,-0.9013515,-1.867815,1.14559E-05,DOWN,-0.1910791,-1.141617,0.7622324,FALSE,-0.6334329,-1.551252,0.004349494,DOWN,-0.8482311,-1.800292,1.55336E-05,DOWN,-0.5560627,-1.470251,0.005339815,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,FALSE,FALSE,5,0
650519,TMBIM6,7009,-0.9484735,-1.92983,1.35165E-05,DOWN,-0.7009331,-1.625556,0.000078923,DOWN,-1.02014,-2.028116,1.35439E-05,DOWN,-0.8349699,-1.78382,1.6889E-05,DOWN,-0.2276806,-1.170951,0.7371888,FALSE,-0.4613592,-1.376838,0.04705657,FALSE,-1.160854,-2.235898,9.66821E-08,DOWN,-0.5171108,-1.431086,0.01013638,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
650678,TAGLN,6876,-0.01312183,-1.009137,0.965527,FALSE,-1.844798,-3.592026,1.56357E-12,DOWN,-0.9106223,-1.879856,0.000186086,DOWN,-2.589748,-6.019935,0,DOWN,-0.2337213,-1.175864,0.7714809,FALSE,-0.9136642,-1.883824,0.000184084,DOWN,-1.170353,-2.250667,2.98957E-08,DOWN,-1.56845,-2.965859,1.82098E-07,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,FALSE,6,0
650746,C21ORF55,54943,-0.7515227,-1.683569,0.000251308,DOWN,-1.838165,-3.575549,6.87767E-12,DOWN,-0.5035915,-1.417739,0.04212926,DOWN,-1.491758,-2.812315,5.15884E-07,DOWN,-0.8844869,-1.846108,0.1117496,FALSE,-0.02657355,-1.01859,0.9653417,FALSE,-0.8248689,-1.771374,4.02291E-05,DOWN,-1.417949,-2.672054,6.66838E-07,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
670161,CAST,831,0.3086004,1.238506,0.04320377,FALSE,-0.6802616,-1.60243,3.39883E-05,DOWN,-1.184866,-2.273422,1.23814E-05,DOWN,-0.9064664,-1.874449,1.38544E-06,DOWN,0.08562641,1.061148,0.8978204,FALSE,-0.4767932,-1.391647,0.01989998,FALSE,-1.204906,-2.305223,2.26724E-08,DOWN,-0.560874,-1.475163,0.004173228,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,FALSE,5,0
670386,ID1,3397,-0.9181435,-1.889682,2.07374E-05,DOWN,-1.291034,-2.447034,2.91459E-08,DOWN,-1.22213,-2.332909,1.11381E-05,DOWN,-0.5343171,-1.448256,0.002204682,DOWN,-0.1423752,-1.103721,0.8547056,FALSE,-0.6013663,-1.517153,0.002706934,DOWN,-1.852501,-3.611256,1.0713E-09,DOWN,-0.7798594,-1.716963,0.000407937,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
730040,LAMB3,3914,0.6456327,1.564425,0.001450087,UP,-1.793679,-3.466978,4.90792E-11,DOWN,-1.787657,-3.452538,5.24898E-09,DOWN,-1.510809,-2.849697,1.2943E-08,DOWN,-0.02286061,-1.015972,0.9834657,FALSE,-0.9804913,-1.973137,0.00049279,DOWN,-1.975435,-3.932467,3.00427E-10,DOWN,-1.550863,-2.929924,6.96506E-08,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,UP,6,1
730273,KIAA0427,9811,-0.7781674,-1.714951,8.18225E-07,DOWN,-0.8848196,-1.846534,1.08872E-10,DOWN,-0.5479347,-1.461991,4.67913E-05,DOWN,-0.8065484,-1.749022,3.74965E-09,DOWN,-0.3766915,-1.298361,0.231815,FALSE,-0.5365335,-1.450483,0.00057868,DOWN,-0.7126183,-1.638776,3.33856E-08,DOWN,-0.6550252,-1.574643,6.78166E-06,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
730414,APOE,348,-1.634666,-3.105157,3.84686E-07,DOWN,-2.009081,-4.025257,0,DOWN,-0.9884863,-1.984102,7.78961E-07,DOWN,-2.141778,-4.413054,0,DOWN,-0.7215794,-1.648986,0.1474454,FALSE,-1.164777,-2.241985,3.66353E-07,DOWN,-1.235943,-2.355352,1.24151E-09,DOWN,-1.719109,-3.292331,6.91621E-12,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
730491,C1ORF116,79098,-0.05019388,-1.035404,0.7792014,FALSE,-1.156307,-2.228861,5.57843E-08,DOWN,-1.362956,-2.572117,1.68575E-06,DOWN,-1.335495,-2.52362,1.04375E-07,DOWN,0.03757106,1.026384,0.964878,FALSE,-0.3933505,-1.31344,0.1230704,FALSE,-1.442474,-2.717865,1.97985E-09,DOWN,-0.8314352,-1.779455,0.000377888,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,FALSE,5,0
770133,LOC100134265,100134265,-0.01450759,-1.010107,0.8841184,FALSE,-0.6945277,-1.618355,2.34461E-10,DOWN,-0.5902036,-1.505459,3.74575E-08,DOWN,-0.742632,-1.673226,2.17294E-11,DOWN,-0.08723298,-1.062331,0.7058721,FALSE,-0.1993449,-1.148177,0.2351063,FALSE,-0.6826808,-1.60512,4.9378E-10,DOWN,-0.5887252,-1.503917,2.20631E-08,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,FALSE,5,0
770408,SERPINE1,5054,0.9293391,1.904403,0.005990936,UP,-1.596323,-3.023717,1.34095E-11,DOWN,-2.309014,-4.955442,9.31801E-10,DOWN,-1.463661,-2.758074,5.08719E-07,DOWN,0.402698,1.321978,0.7067508,FALSE,-1.576996,-2.983479,3.15791E-07,DOWN,-2.462649,-5.512281,7.38184E-14,DOWN,-1.415174,-2.66692,2.11941E-07,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,UP,6,1
770440,ULK1,8408,-1.220737,-2.330658,8.25683E-08,DOWN,-1.498203,-2.824907,2.13953E-11,DOWN,-0.9899839,-1.986163,9.43142E-05,DOWN,-1.328342,-2.511139,6.6978E-09,DOWN,-0.4568564,-1.372548,0.3050596,FALSE,-0.475622,-1.390518,0.03448722,FALSE,-1.557693,-2.943828,4.96309E-12,DOWN,-0.7451413,-1.676138,0.000918197,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
770689,LOC100133233,100133233,-0.6791597,-1.601207,0.00146812,DOWN,-1.764081,-3.396577,3.06472E-12,DOWN,-0.5024202,-1.416588,0.03481817,DOWN,-1.449644,-2.731406,9.77437E-08,DOWN,-0.7446273,-1.675541,0.1447693,FALSE,0.06718517,1.047671,0.9001077,FALSE,-1.037912,-2.053255,5.97135E-06,DOWN,-1.315794,-2.489394,6.61622E-07,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
770743,MIR1978,100302173,-1.559394,-2.947301,3.63649E-08,DOWN,-1.117447,-2.169627,1.02712E-07,DOWN,-1.409812,-2.657025,1.8471E-07,DOWN,-0.4474156,-1.363595,0.04722864,FALSE,-0.7137062,-1.640012,0.1117496,FALSE,-1.117694,-2.169998,0.001923997,DOWN,-2.060079,-4.170092,9.76342E-11,DOWN,-0.5103684,-1.424414,0.004169618,DOWN,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,6,0
780170,LOC100128505,100128505,-0.9310589,-1.906675,1.0505E-06,DOWN,-1.676475,-3.19646,6.14398E-12,DOWN,-0.6263505,-1.543655,0.008002001,DOWN,-1.414716,-2.666073,2.98802E-05,DOWN,-0.770746,-1.706152,0.1204561,FALSE,0.07273144,1.051706,0.8223101,FALSE,-1.15904,-2.233087,2.21507E-07,DOWN,-1.199385,-2.296417,6.01453E-06,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
780270,TIMP2,7077,0.3299891,1.257004,0.005475947,FALSE,-1.363466,-2.573027,8.67019E-11,DOWN,-1.970616,-3.919354,6.19024E-10,DOWN,-1.590242,-3.010998,7.22098E-12,DOWN,0.1197212,1.086525,0.7643831,FALSE,-0.7735472,-1.709468,0.000354339,DOWN,-2.227521,-4.683286,3.93402E-12,DOWN,-1.232622,-2.349936,1.64838E-08,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,FALSE,6,0
780544,41339,10299,-1.90294,-3.739745,1.05743E-10,DOWN,-2.191197,-4.566842,4.91576E-13,DOWN,-0.7409384,-1.671263,0.00168847,DOWN,-1.630229,-3.09562,3.39272E-06,DOWN,-0.7037669,-1.628752,0.1814734,FALSE,0.04818369,1.033962,0.9191014,FALSE,-1.736447,-3.332136,3.95322E-11,DOWN,-1.184779,-2.273286,1.34398E-05,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
780678,ADAMTSL4,54507,-0.2017664,-1.150106,0.03775557,FALSE,-0.8045959,-1.746656,3.84972E-09,DOWN,-0.5985905,-1.514236,2.23983E-06,DOWN,-0.9025251,-1.869335,9.69279E-10,DOWN,-0.01512468,-1.010539,0.9741956,FALSE,0.1087274,1.078277,0.5673879,FALSE,-0.9021368,-1.868832,1.09075E-11,DOWN,-0.6049733,-1.520951,5.53884E-05,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,FALSE,5,0
830735,CENTA1,11033,-1.069231,-2.098314,1.29075E-06,DOWN,-1.654153,-3.147383,2.99572E-10,DOWN,-0.7632426,-1.697301,0.000721251,DOWN,-2.002653,-4.007363,1.86655E-12,DOWN,-0.4193194,-1.337296,0.3910003,FALSE,-0.3880688,-1.30864,0.1885093,FALSE,-1.321028,-2.498441,2.48991E-08,DOWN,-1.061839,-2.087591,1.03225E-05,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
840253,ALDH2,217,-2.039032,-4.109697,4.99519E-10,DOWN,-1.663257,-3.167307,1.28215E-12,DOWN,-1.044511,-2.062668,2.99108E-05,DOWN,-1.209739,-2.312958,4.70594E-09,DOWN,-0.3223375,-1.250355,0.5766916,FALSE,-1.400164,-2.639317,1.01979E-08,DOWN,-1.985523,-3.960063,3.03113E-13,DOWN,-0.5916481,-1.506967,0.002704082,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
840685,IL1B,3553,1.656729,3.153008,5.81979E-08,UP,-1.939668,-3.836173,3.26626E-11,DOWN,-0.7365255,-1.666158,0.000256683,DOWN,-1.754401,-3.373862,6.75981E-11,DOWN,0.1617142,1.118616,0.8447725,FALSE,-0.3005269,-1.231594,0.17776,FALSE,-1.291619,-2.448027,1.09804E-08,DOWN,-1.400267,-2.639504,5.59323E-08,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,UP,5,1
870019,LOC729926,729926,-0.2484032,-1.187892,0.2349654,FALSE,-0.9558865,-1.939771,6.02673E-06,DOWN,-2.36843,-5.163791,3.22314E-08,DOWN,-2.010847,-4.030187,8.64106E-05,DOWN,0.3499456,1.274513,0.5056435,FALSE,-1.46235,-2.755569,0.000618676,DOWN,-1.653214,-3.145336,1.12117E-09,DOWN,-1.653252,-3.145419,3.02206E-06,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,FALSE,6,0
870113,PTGES2,80142,0.0970409,1.069577,0.4864524,FALSE,-0.2515941,-1.190522,0.1886789,FALSE,-0.5104783,-1.424522,0.000519047,DOWN,-0.4477256,-1.363888,0.05390568,FALSE,0.06243999,1.04423,0.9143635,FALSE,-0.2310969,-1.173727,0.2867655,FALSE,-0.2591667,-1.196787,0.1145519,FALSE,-0.5946285,-1.510084,0.001175327,DOWN,DOWN,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,2,0
870202,TNFSF10,8743,-1.521596,-2.871084,1.48692E-08,DOWN,-0.8937927,-1.858054,1.21296E-09,DOWN,-1.891417,-3.709996,1.18897E-11,DOWN,-1.219163,-2.328116,8.38708E-12,DOWN,-0.2959615,-1.227703,0.5758452,FALSE,-0.9346852,-1.911473,6.52828E-07,DOWN,-2.084856,-4.242328,3.14814E-14,DOWN,-0.683418,-1.60594,3.53668E-05,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
870593,LOC285053,285053,-0.02968759,-1.020791,0.885098,FALSE,-0.5540276,-1.468179,0.004240693,DOWN,-1.776353,-3.425592,4.09353E-07,DOWN,-1.804247,-3.492468,0.001739862,DOWN,0.3076381,1.23768,0.5695555,FALSE,-1.041347,-2.058148,0.001872991,DOWN,-1.038229,-2.053705,4.63078E-06,DOWN,-1.210768,-2.314608,0.000130109,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,FALSE,6,0
870653,HS1BP3,64342,-0.6931147,-1.61677,2.33059E-05,DOWN,-0.6239511,-1.54109,5.34546E-06,DOWN,-0.6030657,-1.518941,5.01215E-05,DOWN,-0.6644423,-1.584955,3.2414E-05,DOWN,-0.1023562,-1.073525,0.8451619,FALSE,-0.4352681,-1.352162,0.002422869,FALSE,-0.6587248,-1.578687,1.36351E-05,DOWN,-0.5105063,-1.42455,0.000323429,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
940152,MKNK2,2872,-1.928717,-3.807166,6.83817E-10,DOWN,-1.628952,-3.092881,4.93995E-09,DOWN,-0.8976789,-1.863066,0.000543014,DOWN,-1.47726,-2.784194,1.29703E-07,DOWN,-0.5063317,-1.420434,0.3038952,FALSE,-0.3257655,-1.253329,0.2278479,FALSE,-1.810691,-3.508102,5.93365E-10,DOWN,-0.6163959,-1.533041,0.004748302,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,DOWN,6,0
940327,KLK13,26085,0.596742,1.512298,9.43796E-05,UP,-1.556886,-2.942182,5.00025E-13,DOWN,-1.910717,-3.759959,4.96106E-12,DOWN,-1.723527,-3.302428,2.60359E-13,DOWN,0.01246004,1.008674,0.9872593,FALSE,-0.8469071,-1.798641,3.44575E-05,DOWN,-2.045468,-4.128071,9.7306E-14,DOWN,-1.444334,-2.721371,1.07743E-09,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,UP,6,1
940474,SRPX2,27286,-0.01475632,-1.010281,0.9298227,FALSE,-1.441026,-2.715139,2.21455E-13,DOWN,-1.273824,-2.418017,6.02527E-11,DOWN,-1.471361,-2.772833,1.73399E-12,DOWN,0.07968391,1.056786,0.885191,FALSE,-0.2916784,-1.224064,0.1196982,FALSE,-1.427682,-2.690142,1.83491E-13,DOWN,-1.318464,-2.494004,3.94291E-10,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,DOWN,DOWN,FALSE,5,0
940487,FUT3,2525,-0.5430236,-1.457023,0.000239531,DOWN,-1.14371,-2.209484,4.91576E-13,DOWN,-2.048651,-4.137191,4.94015E-13,DOWN,-1.109217,-2.157285,6.09734E-12,DOWN,-0.5073137,-1.421401,0.06828979,FALSE,-0.637987,-1.556156,3.06657E-05,DOWN,-2.186261,-4.551246,3.14814E-14,DOWN,-0.9095982,-1.878522,7.38337E-09,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,DOWN,DOWN,DOWN,7,0
